unique_ID,short_cite,expt_num,expt_condition,is_correct,is_mp,long_cite,peer_reviewed,publication_status,coder,response_mode,exposure_phase,method,dependent_measure,participant_design,same_infant,native_lang,test_lang,infant_type,group_name_1,group_name_2,n_1,n_2,n_excluded_1,n_excluded_2,n_fussi_1,gender_1,gender_2,mean_age_1,mean_age_months,min_age_1,max_age_1,mean_age_2,age_range_1,age_range_2,row label,x_1_label,x_2_label,x_2_misptype,x_1,x_2,SD_1,SD_2,SE_1,SE_2,x_type,chance,x_from_graph,t,t_interact,F,d,d_var,corr,num_trials,percent_MP,mean_vocab,words,word_correct_and_MP,n_feature,type_feature,mispron_location,within_sentence,sentence_context,object_pair,distractor_overlap,offset,within_measure,pre_nam_dur,post_nam_dur,trial_length,visual_stim,visual_stim_background
35,"van der Feest & Fikkert, 2015",1,correct_labial,1,0,"Van der Feest, S. V. H. & Fikkert, P. (2015). Building phonological lexical representations. Phonology, 32(2), 207-239, doi: 10.1017/S0952675715000135",yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_one,24mo,Dutch,native,typical,,,48,,14,,11,0.4583333333,,747.56,24.55847569,730.56,762,,31.44,,correct,,,,,,,,,,,0,no,4.5,,,0.68,,,14,0.5714285714,,"boem, bal. poes, pop, duif, doos, teen, tand",yes,0,consonant,onset,yes,Look at the X!,familiar_familiar,onset,360,pre_post_naming_effect,2.5,2,4,photo,white
35,"van der Feest & Fikkert, 2015",1,correct_coronal,1,0,"Van der Feest, S. V. H. & Fikkert, P. (2015). Building phonological lexical representations. Phonology, 32(2), 207-239, doi: 10.1017/S0952675715000135",yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_one,24mo,Dutch,native,typical,,,48,,14,,11,0.4583333333,,747.56,24.55847569,730.56,762,,31.44,,correct,,,,,,,,,,,0,no,4,,,0.64,,,14,0.5714285714,,"boem, bal. poes, pop, duif, doos, teen, tand",yes,0,consonant,onset,yes,Look at the X!,familiar_familiar,onset,360,pre_post_naming_effect,2.5,2,4,photo,white
35,"van der Feest & Fikkert, 2015",1,misp_labial_place,0,1,"Van der Feest, S. V. H. & Fikkert, P. (2015). Building phonological lexical representations. Phonology, 32(2), 207-239, doi: 10.1017/S0952675715000135",yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_one,24mo,Dutch,native,typical,,,48,,14,,11,0.4583333333,,747.56,24.55847569,730.56,762,,31.44,,consonant_misp,,,,,,,,,,,0,no,1.31,,,0.23,,,14,0.5714285714,,"boem, bal. poes, pop, duif, doos, teen, tand",yes,1,consonant,onset,yes,Look at the X!,familiar_familiar,onset,360,pre_post_naming_effect,2.5,2,4,photo,white
35,"van der Feest & Fikkert, 2015",1,misp_coronal_place,0,1,"Van der Feest, S. V. H. & Fikkert, P. (2015). Building phonological lexical representations. Phonology, 32(2), 207-239, doi: 10.1017/S0952675715000135",yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_one,24mo,Dutch,native,typical,,,48,,14,,11,0.4583333333,,747.56,24.55847569,730.56,762,,31.44,,consonant_misp,,,,,,,,,,,0,no,2.12,,,0.45,,,14,0.5714285714,,"boem, bal. poes, pop, duif, doos, teen, tand",yes,1,consonant,onset,yes,Look at the X!,familiar_familiar,onset,360,pre_post_naming_effect,2.5,2,4,photo,white
35,"van der Feest & Fikkert, 2015",1,correct_voiceless,1,0,"Van der Feest, S. V. H. & Fikkert, P. (2015). Building phonological lexical representations. Phonology, 32(2), 207-239, doi: 10.1017/S0952675715000135",yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_one,24mo,Dutch,native,typical,,,48,,14,,11,0.4583333333,,747.56,24.55847569,730.56,762,,31.44,,correct,,,,,,,,,,,0,no,5.03,,,0.72,,,14,0.5714285714,,"boem, bal. poes, pop, duif, doos, teen, tand",yes,0,consonant,onset,yes,Look at the X!,familiar_familiar,onset,360,pre_post_naming_effect,2.5,2,4,photo,white
35,"van der Feest & Fikkert, 2015",1,correct_voiced,1,0,"Van der Feest, S. V. H. & Fikkert, P. (2015). Building phonological lexical representations. Phonology, 32(2), 207-239, doi: 10.1017/S0952675715000135",yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_one,24mo,Dutch,native,typical,,,48,,14,,11,0.4583333333,,747.56,24.55847569,730.56,762,,31.44,,correct,,,,,,,,,,,0,no,3.29,,,0.56,,,14,0.5714285714,,"boem, bal. poes, pop, duif, doos, teen, tand",yes,0,consonant,onset,yes,Look at the X!,familiar_familiar,onset,360,pre_post_naming_effect,2.5,2,4,photo,white
35,"van der Feest & Fikkert, 2015",1,misp_voiceless,0,1,"Van der Feest, S. V. H. & Fikkert, P. (2015). Building phonological lexical representations. Phonology, 32(2), 207-239, doi: 10.1017/S0952675715000135",yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_one,24mo,Dutch,native,typical,,,48,,14,,11,0.4583333333,,747.56,24.55847569,730.56,762,,31.44,,consonant_misp,,,,,,,,,,,0,no,5.04,,,0.72,,,14,0.5714285714,,"boem, bal. poes, pop, duif, doos, teen, tand",yes,1,consonant,onset,yes,Look at the X!,familiar_familiar,onset,360,pre_post_naming_effect,2.5,2,4,photo,white
35,"van der Feest & Fikkert, 2015",1,misp_voiced,0,1,"Van der Feest, S. V. H. & Fikkert, P. (2015). Building phonological lexical representations. Phonology, 32(2), 207-239, doi: 10.1017/S0952675715000135",yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_one,24mo,Dutch,native,typical,,,48,,14,,11,0.4583333333,,747.56,24.55847569,730.56,762,,31.44,,consonant_misp,,,,,,,,,,,0,no,0.69,,,0.08,,,14,0.5714285714,,"boem, bal. poes, pop, duif, doos, teen, tand",yes,1,consonant,onset,yes,Look at the X!,familiar_familiar,onset,360,pre_post_naming_effect,2.5,2,4,photo,white
35,"van der Feest & Fikkert, 2015",2,correct_labial,1,0,"Van der Feest, S. V. H. & Fikkert, P. (2015). Building phonological lexical representations. Phonology, 32(2), 207-239, doi: 10.1017/S0952675715000135",yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_one,20mo,Dutch,native,typical,,,48,,16,,15,0.4375,,626.8,20.5913272,611.8,641.24,,29.44,,correct,,,,,,,,,,,0,no,3.33,,,0.56,,,14,0.5714285714,,"boem, bal. poes, pop, duif, doos, teen, tand",yes,0,consonant,onset,yes,Look at the X!,familiar_familiar,onset,360,pre_post_naming_effect,2.5,2,4,photo,white
35,"van der Feest & Fikkert, 2015",2,correct_coronal,1,0,"Van der Feest, S. V. H. & Fikkert, P. (2015). Building phonological lexical representations. Phonology, 32(2), 207-239, doi: 10.1017/S0952675715000135",yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_one,20mo,Dutch,native,typical,,,48,,16,,15,0.4375,,626.8,20.5913272,611.8,641.24,,29.44,,correct,,,,,,,,,,,0,no,3.1,,,0.54,,,14,0.5714285714,,"boem, bal. poes, pop, duif, doos, teen, tand",yes,0,consonant,onset,yes,Look at the X!,familiar_familiar,onset,360,pre_post_naming_effect,2.5,2,4,photo,white
35,"van der Feest & Fikkert, 2015",2,misp_labial_place,0,1,"Van der Feest, S. V. H. & Fikkert, P. (2015). Building phonological lexical representations. Phonology, 32(2), 207-239, doi: 10.1017/S0952675715000135",yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_one,20mo,Dutch,native,typical,,,48,,16,,15,0.4375,,626.8,20.5913272,611.8,641.24,,29.44,,consonant_misp,,,,,,,,,,,0,no,-1.3,,,0.2,,,14,0.5714285714,,"boem, bal. poes, pop, duif, doos, teen, tand",yes,1,consonant,onset,yes,Look at the X!,familiar_familiar,onset,360,pre_post_naming_effect,2.5,2,4,photo,white
35,"van der Feest & Fikkert, 2015",2,misp_coronal_place,0,1,"Van der Feest, S. V. H. & Fikkert, P. (2015). Building phonological lexical representations. Phonology, 32(2), 207-239, doi: 10.1017/S0952675715000135",yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_one,20mo,Dutch,native,typical,,,48,,16,,15,0.4375,,626.8,20.5913272,611.8,641.24,,29.44,,consonant_misp,,,,,,,,,,,0,no,2.1,,,0.54,,,14,0.5714285714,,"boem, bal. poes, pop, duif, doos, teen, tand",yes,1,consonant,onset,yes,Look at the X!,familiar_familiar,onset,360,pre_post_naming_effect,2.5,2,4,photo,white
35,"van der Feest & Fikkert, 2015",2,correct_voiceless,1,0,"Van der Feest, S. V. H. & Fikkert, P. (2015). Building phonological lexical representations. Phonology, 32(2), 207-239, doi: 10.1017/S0952675715000135",yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_one,20mo,Dutch,native,typical,,,48,,16,,15,0.4375,,626.8,20.5913272,611.8,641.24,,29.44,,correct,,,,,,,,,,,0,no,2.16,,,0.41,,,14,0.5714285714,,"boem, bal. poes, pop, duif, doos, teen, tand",yes,0,consonant,onset,yes,Look at the X!,familiar_familiar,onset,360,pre_post_naming_effect,2.5,2,4,photo,white
35,"van der Feest & Fikkert, 2015",2,correct_voiced,1,0,"Van der Feest, S. V. H. & Fikkert, P. (2015). Building phonological lexical representations. Phonology, 32(2), 207-239, doi: 10.1017/S0952675715000135",yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_one,20mo,Dutch,native,typical,,,48,,16,,15,0.4375,,626.8,20.5913272,611.8,641.24,,29.44,,correct,,,,,,,,,,,0,no,3.4,,,0.57,,,14,0.5714285714,,"boem, bal. poes, pop, duif, doos, teen, tand",yes,0,consonant,onset,yes,Look at the X!,familiar_familiar,onset,360,pre_post_naming_effect,2.5,2,4,photo,white
35,"van der Feest & Fikkert, 2015",2,misp_voiceless,0,1,"Van der Feest, S. V. H. & Fikkert, P. (2015). Building phonological lexical representations. Phonology, 32(2), 207-239, doi: 10.1017/S0952675715000135",yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_one,20mo,Dutch,native,typical,,,48,,16,,15,0.4375,,626.8,20.5913272,611.8,641.24,,29.44,,consonant_misp,,,,,,,,,,,0,no,2,,,0.38,,,14,0.5714285714,,"boem, bal. poes, pop, duif, doos, teen, tand",yes,1,consonant,onset,yes,Look at the X!,familiar_familiar,onset,360,pre_post_naming_effect,2.5,2,4,photo,white
35,"van der Feest & Fikkert, 2015",2,misp_voiced,0,1,"Van der Feest, S. V. H. & Fikkert, P. (2015). Building phonological lexical representations. Phonology, 32(2), 207-239, doi: 10.1017/S0952675715000135",yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_one,20mo,Dutch,native,typical,,,48,,16,,15,0.4375,,626.8,20.5913272,611.8,641.24,,29.44,,consonant_misp,,,,,,,,,,,0,no,2.35,,,0.44,,,14,0.5714285714,,"boem, bal. poes, pop, duif, doos, teen, tand",yes,1,consonant,onset,yes,Look at the X!,familiar_familiar,onset,360,pre_post_naming_effect,2.5,2,4,photo,white
36,Altvater-Mackensen (2010),1,correct_affricate,1,0,"Altvater-Mackensen, N. (2010). Do manners matter? Asymmetries in the acquisition of manner of articulation features. Doctoral Dissertation, Radboud University Nijmegen. Chapter 5: The perception of obstruents in German toddlers",no,gray paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_two,22mo_affricate,German,native,typical,,,36,,24,,9,0.3888888889,,671,22.04336399,652.24,686.68,,34.44,,correct,,,,0.5399986141,0.646041154,0.1348761782,0.1380344828,0.01819158343,0.01905351845,proportion_change_pre_post,,no,1.72,,,,,-0.22,12,0.6666666667,,"Pferde, Pfützen, Fische, Fahnen, Puppen, Pilze",yes,1,consonant,onset,yes,Do you see the X?,familiar_familiar,onset,NA,pre_post,2.5,4,6.5,color_drawing,white
36,Altvater-Mackensen (2010),1,misp_aff_1,0,1,"Altvater-Mackensen, N. (2010). Do manners matter? Asymmetries in the acquisition of manner of articulation features. Doctoral Dissertation, Radboud University Nijmegen. Chapter 5: The perception of obstruents in German toddlers",no,gray paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_two,22mo_affricate,German,native,typical,,,36,,24,,9,0.3888888889,,671,22.04336399,652.24,686.68,,34.44,,consonant_misp,,,,0.4266635421,0.6035255757,0.1320605085,0.1872876493,0.0174399779,0.03507666358,proportion_change_pre_post,,no,2.57,,,,,-0.09,12,0.6666666667,,"Pferde, Pfützen, Fische, Fahnen, Puppen, Pilze",yes,1,consonant,onset,yes,Do you see the X?,familiar_familiar,onset,NA,pre_post,2.5,4,6.5,color_drawing,white
36,Altvater-Mackensen (2010),1,misp_aff_2,0,1,"Altvater-Mackensen, N. (2010). Do manners matter? Asymmetries in the acquisition of manner of articulation features. Doctoral Dissertation, Radboud University Nijmegen. Chapter 5: The perception of obstruents in German toddlers",no,gray paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_two,22mo_affricate,German,native,typical,,,36,,24,,9,0.3888888889,,671,22.04336399,652.24,686.68,,34.44,,consonant_misp,,,,0.4542736365,0.5833900432,0.1640279841,0.1382130045,0.02690517957,0.0191028346,proportion_change_pre_post,,no,2.33,,,,,0.2,12,0.6666666667,,"Pferde, Pfützen, Fische, Fahnen, Puppen, Pilze",yes,1,consonant,onset,yes,Do you see the X?,familiar_familiar,onset,NA,pre_post,2.5,4,6.5,color_drawing,white
36,Altvater-Mackensen (2010),1,correct_fricative,1,0,"Altvater-Mackensen, N. (2010). Do manners matter? Asymmetries in the acquisition of manner of articulation features. Doctoral Dissertation, Radboud University Nijmegen. Chapter 5: The perception of obstruents in German toddlers",no,gray paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_two,22mo_fricative,German,native,typical,,,36,,24,,9,0.3888888889,,671,22.04336399,652.24,686.68,,34.44,,correct,,,,0.4866325557,0.6287218382,0.117730757,0.1107256885,0.01386053114,0.01226017809,proportion_change_pre_post,,no,3.25,,,,,0.12,12,0.6666666667,,"Pferde, Pfützen, Fische, Fahnen, Puppen, Pilze",yes,1,consonant,onset,yes,Do you see the X?,familiar_familiar,onset,NA,pre_post,2.5,4,6.5,color_drawing,white
36,Altvater-Mackensen (2010),1,misp_fric_1,0,1,"Altvater-Mackensen, N. (2010). Do manners matter? Asymmetries in the acquisition of manner of articulation features. Doctoral Dissertation, Radboud University Nijmegen. Chapter 5: The perception of obstruents in German toddlers",no,gray paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_two,22mo_fricative,German,native,typical,,,36,,24,,9,0.3888888889,,671,22.04336399,652.24,686.68,,34.44,,consonant_misp,,,,0.5411205919,0.6883099498,0.09219788724,0.1806276678,0.008500450412,0.03262635438,proportion_change_pre_post,,no,2.54,,,,,0.02,12,0.6666666667,,"Pferde, Pfützen, Fische, Fahnen, Puppen, Pilze",yes,1,consonant,onset,yes,Do you see the X?,familiar_familiar,onset,NA,pre_post,2.5,4,6.5,color_drawing,white
36,Altvater-Mackensen (2010),1,misp_fric_2,0,1,"Altvater-Mackensen, N. (2010). Do manners matter? Asymmetries in the acquisition of manner of articulation features. Doctoral Dissertation, Radboud University Nijmegen. Chapter 5: The perception of obstruents in German toddlers",no,gray paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_two,22mo_fricative,German,native,typical,,,36,,24,,9,0.3888888889,,671,22.04336399,652.24,686.68,,34.44,,consonant_misp,,,,0.489846991,0.7551556324,0.1711093747,0.1278236394,0.02927841811,0.01633888279,proportion_change_pre_post,,no,5.09,,,,,0.3,12,0.6666666667,,"Pferde, Pfützen, Fische, Fahnen, Puppen, Pilze",yes,1,consonant,onset,yes,Do you see the X?,familiar_familiar,onset,NA,pre_post,2.5,4,6.5,color_drawing,white
36,Altvater-Mackensen (2010),1,correct_stop,1,0,"Altvater-Mackensen, N. (2010). Do manners matter? Asymmetries in the acquisition of manner of articulation features. Doctoral Dissertation, Radboud University Nijmegen. Chapter 5: The perception of obstruents in German toddlers",no,gray paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_two,22mo_stop,German,native,typical,,,36,,24,,9,0.3888888889,,671,22.04336399,652.24,686.68,,34.44,,correct,,,,0.4984548414,0.6293658647,0.1674623499,0.1757467881,0.02804363863,0.03088693352,proportion_change_pre_post,,no,1.71,,,,,-0.19,12,0.6666666667,,"Pferde, Pfützen, Fische, Fahnen, Puppen, Pilze",yes,1,consonant,onset,yes,Do you see the X?,familiar_familiar,onset,NA,pre_post,2.5,4,6.5,color_drawing,white
36,Altvater-Mackensen (2010),1,misp_stop_1,0,1,"Altvater-Mackensen, N. (2010). Do manners matter? Asymmetries in the acquisition of manner of articulation features. Doctoral Dissertation, Radboud University Nijmegen. Chapter 5: The perception of obstruents in German toddlers",no,gray paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_two,22mo_stop,German,native,typical,,,36,,24,,9,0.3888888889,,671,22.04336399,652.24,686.68,,34.44,,consonant_misp,,,,0.4967557801,0.6508331233,0.1629505626,0.1875814734,0.02655288585,0.03518680915,proportion_change_pre_post,,no,1.91,,,,,-0.27,12,0.6666666667,,"Pferde, Pfützen, Fische, Fahnen, Puppen, Pilze",yes,1,consonant,onset,yes,Do you see the X?,familiar_familiar,onset,NA,pre_post,2.5,4,6.5,color_drawing,white
36,Altvater-Mackensen (2010),1,misp_stop_2,0,1,"Altvater-Mackensen, N. (2010). Do manners matter? Asymmetries in the acquisition of manner of articulation features. Doctoral Dissertation, Radboud University Nijmegen. Chapter 5: The perception of obstruents in German toddlers",no,gray paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_two,22mo_stop,German,native,typical,,,36,,24,,9,0.3888888889,,671,22.04336399,652.24,686.68,,34.44,,consonant_misp,,,,0.5124835848,0.6325574056,0.1525089455,0.1600336687,0.02325897847,0.02561077511,proportion_change_pre_post,,no,1.08,,,,,-0.2,12,0.6666666667,,"Pferde, Pfützen, Fische, Fahnen, Puppen, Pilze",yes,1,consonant,onset,yes,Do you see the X?,familiar_familiar,onset,NA,pre_post,2.5,4,6.5,color_drawing,white
36,Altvater-Mackensen (2010),2,correct_fricative,1,0,"Altvater-Mackensen, N. (2010). Do manners matter? Asymmetries in the acquisition of manner of articulation features. Doctoral Dissertation, Radboud University Nijmegen. Chapter 5: The perception of obstruents in German toddlers",no,gray paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_two,25mo_fricative,German,native,typical,,,18,,10,,2,0.3888888889,,762,25.03285151,748.56,775,,26.44,,correct,,,,0.5677267393,0.821912958,0.1121379883,0.1284940285,0.01257492843,0.01651071536,proportion_change_pre_post,,no,5.738608964,,,,,0.3965553068,12,0.5,,"Ballon, Biene, Gabel, Fahrrad, Elefant, Affe",yes,1,consonant,onset_medial,yes,Do you see the X?,familiar_novel,no,NA,pre_post,3,4,7,color_drawing,white
36,Altvater-Mackensen (2010),2,misp_fric,0,1,"Altvater-Mackensen, N. (2010). Do manners matter? Asymmetries in the acquisition of manner of articulation features. Doctoral Dissertation, Radboud University Nijmegen. Chapter 5: The perception of obstruents in German toddlers",no,gray paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_two,25mo_fricative,German,native,typical,,,18,,10,,2,0.3888888889,,762,25.03285151,748.56,775,,26.44,,consonant_misp,,,,0.6471061869,0.7253978565,0.1531594807,0.1768336501,0.02345782652,0.03127013981,proportion_change_pre_post,,no,1.021044904,,,,,0.0334580858,12,0.5,,"Ballon, Biene, Gabel, Fahrrad, Elefant, Affe",yes,1,consonant,onset_medial,yes,Do you see the X?,familiar_novel,no,NA,pre_post,3,4,7,color_drawing,white
36,Altvater-Mackensen (2010),2,correct_stop,1,0,"Altvater-Mackensen, N. (2010). Do manners matter? Asymmetries in the acquisition of manner of articulation features. Doctoral Dissertation, Radboud University Nijmegen. Chapter 5: The perception of obstruents in German toddlers",no,gray paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_two,25mo_stop,German,native,typical,,,18,,10,,2,0.3888888889,,762,25.03285151,748.56,775,,26.44,,correct,,,,0.5967010564,0.6447017538,0.1200209112,0.1535712754,0.01440501912,0.02358413663,proportion_change_pre_post,,no,0.7246849867,,,,,-0.04059499206,12,0.5,,"Ballon, Biene, Gabel, Fahrrad, Elefant, Affe",yes,1,consonant,onset_medial,yes,Do you see the X?,familiar_novel,no,NA,pre_post,3,4,7,color_drawing,white
36,Altvater-Mackensen (2010),2,misp_stop,0,1,"Altvater-Mackensen, N. (2010). Do manners matter? Asymmetries in the acquisition of manner of articulation features. Doctoral Dissertation, Radboud University Nijmegen. Chapter 5: The perception of obstruents in German toddlers",no,gray paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_two,25mo_stop,German,native,typical,,,18,,10,,2,0.3888888889,,762,25.03285151,748.56,775,,26.44,,consonant_misp,,,,0.5790213006,0.7180241935,0.08540641741,0.1649134413,0.007294256134,0.02719644313,proportion_change_pre_post,,no,2.5906,,,,,0.3045525,12,0.5,,"Ballon, Biene, Gabel, Fahrrad, Elefant, Affe",yes,1,consonant,onset_medial,yes,Do you see the X?,familiar_novel,no,NA,pre_post,3,4,7,color_drawing,white
