unique_ID,short_cite,expt_num,expt_condition,is_correct,is_mp,long_cite,peer_reviewed,publication_status,coder,response_mode,exposure_phase,method,dependent_measure,participant_design,same_infant,native_lang,test_lang,infant_type,group_name_1,group_name_2,n_1,n_2,n_excluded_1,n_excluded_2,n_fussi_1,gender_1,gender_2,mean_age_1,mean_age_months,min_age_1,max_age_1,mean_age_2,age_range_1,age_range_2,row label,x_1_label,x_2_label,x_2_misptype,x_1,x_2,SD_1,SD_2,SE_1,SE_2,x_type,chance,x_from_graph,t,t_interact,F,d,d_var,corr,num_trials,percent_MP,vocab_with_X,mean_comprehension,r_comprehension,mean_production,r_production,words,word_correct_and_MP,n_feature,type_feature,mispron_location,within_sentence,sentence_context,object_pair,distractor_overlap,offset,within_measure,pre_nam_dur,post_nam_dur,trial_length,visual_stim,visual_stim_background
29,Tao & Qinmei 2013,1,correct_PTL,1,0,"Tao, Y., & Qinmei, X. (2013). Phonological Specificity of Lexical Tones in 12-month-old Chinese-speaking Infants. Acta Psychologica Sinica, 45(10), 1111–1118. http://doi.org/10.3724/SP.J.1041.2013.01111",yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_two,2,Mandarin Chinese,native,typical,Group 2,,8,,,,,0.375,,375.934,12.35,365.28,390.2408,,24.9608,,correct,correct,,,48.33,55.05,7.34,11.61,,,percent_change_pre_post,NA,no,2.95,,,,,,12,0.5,,36,NA,1,NA,,yes,NA,tone,NA,yes,"""look!"", ""Hey, look!"", ""Oh, look!"", ""Wow, look!"" X",familiar_familiar,no,367,pre_post,2.5,2.5,5,photo,black
29,Tao & Qinmei 2013,1,misp_PTL,0,1,"Tao, Y., & Qinmei, X. (2013). Phonological Specificity of Lexical Tones in 12-month-old Chinese-speaking Infants. Acta Psychologica Sinica, 45(10), 1111–1118. http://doi.org/10.3724/SP.J.1041.2013.01111",yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_two,2,Mandarin Chinese,native,typical,Group 2,,8,,,,,0.375,,375.934,12.35,365.28,390.2408,,24.9608,,tone_misp,misp,,,58.25,55.33,14.73,20.35,,,percent_change_pre_post,NA,no,-0.41,1.09,,,,,12,0.5,,36,NA,1,NA,,yes,NA,tone,NA,yes,"""look!"", ""Hey, look!"", ""Oh, look!"", ""Wow, look!"" X",familiar_familiar,no,367,pre_post,2.5,2.5,5,photo,black
31,Skoruppa et al. 2013,1,correct,1,0,"Skoruppa, K., Mani, N., Plunkett, K., Cabrol, D., & Peperkamp, S. (2013). Early word recognition in sentence context: French and English 24-month-olds' sensitivity to sentence-medial mispronunciations and assimilations. Infancy, 18, 1007-1029.",yes,paper,Von Holzen,eye-tracking,familiarization,looking_while_listening,ptl,within_two,1,French,native,typical,,,33,,4,,0,0.484848485,,730.56,24,703.4684,738.4744,,35.006,,correct,correct,,,,,,,,,proportion_change_pre_post,NA,no,2.21,,,0.39,,,15,0.333333333,,NA,NA,NA,NA,"box, boot, mouth, brush, bus, chair, diaper, strawberry, egg, thumb, dress, bag, monkey, cup, cow",no,0,consonant,coda,yes,Look at X in front of you,familiar_novel,onset/medial,367,pre_post,3,3,6,color_drawings,gray
31,Skoruppa et al. 2013,1,misp,0,1,"Skoruppa, K., Mani, N., Plunkett, K., Cabrol, D., & Peperkamp, S. (2013). Early word recognition in sentence context: French and English 24-month-olds' sensitivity to sentence-medial mispronunciations and assimilations. Infancy, 18, 1007-1029.",yes,paper,Von Holzen,eye-tracking,familiarization,looking_while_listening,ptl,within_two,1,French,native,typical,,,33,,4,,0,0.484848485,,730.56,24,703.4684,738.4744,,35.006,,consonant_misp,misp,,,,,,,,,proportion_change_pre_post,NA,no,,,,0.054045,,,15,0.333333333,,NA,NA,NA,NA,"box, boot, mouth, brush, bus, chair, diaper, strawberry, egg, thumb, dress, bag, monkey, cup, cow",no,1,consonant,coda,yes,Look at X in front of you,familiar_novel,onset/medial,367,pre_post,3,3,6,color_drawings,gray
31,Skoruppa et al. 2013,2,correct,1,0,"Skoruppa, K., Mani, N., Plunkett, K., Cabrol, D., & Peperkamp, S. (2013). Early word recognition in sentence context: French and English 24-month-olds' sensitivity to sentence-medial mispronunciations and assimilations. Infancy, 18, 1007-1029.",yes,paper,Von Holzen,eye-tracking,familiarization,looking_while_listening,ptl,within_two,2,British English,native,typical,,,31,,2,,0,0.419354839,,730.56,24,706.208,761,,54.792,,correct,correct,,,,,,,,,proportion_change_pre_post,NA,no,4.41,,,0.81,,,15,0.6666666667,,NA,NA,NA,NA,"bike, book, bus, cheese, clock, cup, dog, duck, horse, juice, leg, nose, sheep, sock, truck",no,0,consonant,coda,yes,Look at X in front of you,familiar_novel,onset/medial,367,pre_post,3,3,6,color_drawings,gray
31,Skoruppa et al. 2013,2,misp,0,1,"Skoruppa, K., Mani, N., Plunkett, K., Cabrol, D., & Peperkamp, S. (2013). Early word recognition in sentence context: French and English 24-month-olds' sensitivity to sentence-medial mispronunciations and assimilations. Infancy, 18, 1007-1029.",yes,paper,Von Holzen,eye-tracking,familiarization,looking_while_listening,ptl,within_two,2,British English,native,typical,,,31,,2,,0,0.419354839,,730.56,24,706.208,761,,54.792,,consonant_misp,misp,,,,,,,,,proportion_change_pre_post,NA,no,1.71,,,0.380913,,,15,0.6666666667,,NA,NA,NA,NA,"bike, book, bus, cheese, clock, cup, dog, duck, horse, juice, leg, nose, sheep, sock, truck",no,1,consonant,coda,yes,Look at X in front of you,familiar_novel,onset/medial,367,pre_post,3,3,6,color_drawings,gray
31,Skoruppa et al. 2013,2,pseudo_misp,0,1,"Skoruppa, K., Mani, N., Plunkett, K., Cabrol, D., & Peperkamp, S. (2013). Early word recognition in sentence context: French and English 24-month-olds' sensitivity to sentence-medial mispronunciations and assimilations. Infancy, 18, 1007-1029.",yes,paper,Von Holzen,eye-tracking,familiarization,looking_while_listening,ptl,within_two,2,British English,native,typical,,,31,,2,,0,0.419354839,,730.56,24,706.208,761,,54.792,,consonant_misp,,,,,,,,,,proportion_change_pre_post,NA,no,1.71,,,0.256847,,,15,0.6666666667,,NA,NA,NA,NA,"bike, book, bus, cheese, clock, cup, dog, duck, horse, juice, leg, nose, sheep, sock, truck",no,1,consonant,coda,yes,Look at X in front of you,familiar_novel,onset/medial,367,pre_post,3,3,6,color_drawings,gray
33,Ren & Morgan 2012,1,correct_misp_onset,0,0,"Ren, J., & Morgan, J. L. (2012). The Devil in the Details : Underspecification in Infants ’ and Adults ’ Lexical Representations. In BUCLD 36 Proceedings. Cascadilla Press.",yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_two,1,American English,native,typical,,,22,,,,,,,595.36,19.55847569,,,,,,consonant_misp,correct,misp,consonant,,,,,,,,NA,no,,,10.92,,,,18,0.333333333,,NA,NA,NA,NA,NA,no,1,consonant,onset,yes,Where's the X?,familiar_novel,no,NA,pre_post_naming_effect,4,8,12,photo,gray
33,Ren & Morgan 2012,2,correct_misp_coda,0,0,"Ren, J., & Morgan, J. L. (2012). The Devil in the Details : Underspecification in Infants ’ and Adults ’ Lexical Representations. In BUCLD 36 Proceedings. Cascadilla Press.",yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_two,1,American English,native,typical,,,26,,,,,,,601.36,19.75558476,,,,,,consonant_misp,correct,misp,consonant,,,,,,,,NA,no,,,11.08,,,,18,0.333333333,,NA,NA,NA,NA,NA,no,1,consonant,coda,yes,Where's the X?,familiar_novel,no,NA,pre_post_naming_effect,4,8,12,photo,gray
35,"van der Feest & Fikkert, 2015",1,correct_labial,1,0,"Van der Feest, S. V. H. & Fikkert, P. (2015). Building phonological lexical representations. Phonology, 32(2), 207-239, doi: 10.1017/S0952675715000135",yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_one,24mo,Dutch,native,typical,,,48,,14,,11,0.458333333,,747.56,24.55847569,730.56,762,,31.44,,correct,,,,,,,,,,,0,no,4.5,,,0.68,,,14,0.571428571,,NA,NA,NA,NA,"boem, bal. poes, pop, duif, doos, teen, tand",yes,0,consonant,onset,yes,Look at the X!,familiar_familiar,onset,360,pre_post_naming_effect,2.5,2,4,photo,white
35,"van der Feest & Fikkert, 2015",1,correct_coronal,1,0,"Van der Feest, S. V. H. & Fikkert, P. (2015). Building phonological lexical representations. Phonology, 32(2), 207-239, doi: 10.1017/S0952675715000135",yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_one,24mo,Dutch,native,typical,,,48,,14,,11,0.458333333,,747.56,24.55847569,730.56,762,,31.44,,correct,,,,,,,,,,,0,no,4,,,0.64,,,14,0.571428571,,NA,NA,NA,NA,"boem, bal. poes, pop, duif, doos, teen, tand",yes,0,consonant,onset,yes,Look at the X!,familiar_familiar,onset,360,pre_post_naming_effect,2.5,2,4,photo,white
35,"van der Feest & Fikkert, 2015",1,misp_labial_place,0,1,"Van der Feest, S. V. H. & Fikkert, P. (2015). Building phonological lexical representations. Phonology, 32(2), 207-239, doi: 10.1017/S0952675715000135",yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_one,24mo,Dutch,native,typical,,,48,,14,,11,0.458333333,,747.56,24.55847569,730.56,762,,31.44,,consonant_misp,,,,,,,,,,,0,no,1.31,,,0.23,,,14,0.571428571,,NA,NA,NA,NA,"boem, bal. poes, pop, duif, doos, teen, tand",yes,1,consonant,onset,yes,Look at the X!,familiar_familiar,onset,360,pre_post_naming_effect,2.5,2,4,photo,white
35,"van der Feest & Fikkert, 2015",1,misp_coronal_place,0,1,"Van der Feest, S. V. H. & Fikkert, P. (2015). Building phonological lexical representations. Phonology, 32(2), 207-239, doi: 10.1017/S0952675715000135",yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_one,24mo,Dutch,native,typical,,,48,,14,,11,0.458333333,,747.56,24.55847569,730.56,762,,31.44,,consonant_misp,,,,,,,,,,,0,no,2.12,,,0.45,,,14,0.571428571,,NA,NA,NA,NA,"boem, bal. poes, pop, duif, doos, teen, tand",yes,1,consonant,onset,yes,Look at the X!,familiar_familiar,onset,360,pre_post_naming_effect,2.5,2,4,photo,white
35,"van der Feest & Fikkert, 2015",1,correct_voiceless,1,0,"Van der Feest, S. V. H. & Fikkert, P. (2015). Building phonological lexical representations. Phonology, 32(2), 207-239, doi: 10.1017/S0952675715000135",yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_one,24mo,Dutch,native,typical,,,48,,14,,11,0.458333333,,747.56,24.55847569,730.56,762,,31.44,,correct,,,,,,,,,,,0,no,5.03,,,0.72,,,14,0.571428571,,NA,NA,NA,NA,"boem, bal. poes, pop, duif, doos, teen, tand",yes,0,consonant,onset,yes,Look at the X!,familiar_familiar,onset,360,pre_post_naming_effect,2.5,2,4,photo,white
35,"van der Feest & Fikkert, 2015",1,correct_voiced,1,0,"Van der Feest, S. V. H. & Fikkert, P. (2015). Building phonological lexical representations. Phonology, 32(2), 207-239, doi: 10.1017/S0952675715000135",yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_one,24mo,Dutch,native,typical,,,48,,14,,11,0.458333333,,747.56,24.55847569,730.56,762,,31.44,,correct,,,,,,,,,,,0,no,3.29,,,0.56,,,14,0.571428571,,NA,NA,NA,NA,"boem, bal. poes, pop, duif, doos, teen, tand",yes,0,consonant,onset,yes,Look at the X!,familiar_familiar,onset,360,pre_post_naming_effect,2.5,2,4,photo,white
35,"van der Feest & Fikkert, 2015",1,misp_voiceless,0,1,"Van der Feest, S. V. H. & Fikkert, P. (2015). Building phonological lexical representations. Phonology, 32(2), 207-239, doi: 10.1017/S0952675715000135",yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_one,24mo,Dutch,native,typical,,,48,,14,,11,0.458333333,,747.56,24.55847569,730.56,762,,31.44,,consonant_misp,,,,,,,,,,,0,no,5.04,,,0.72,,,14,0.571428571,,NA,NA,NA,NA,"boem, bal. poes, pop, duif, doos, teen, tand",yes,1,consonant,onset,yes,Look at the X!,familiar_familiar,onset,360,pre_post_naming_effect,2.5,2,4,photo,white
35,"van der Feest & Fikkert, 2015",1,misp_voiced,0,1,"Van der Feest, S. V. H. & Fikkert, P. (2015). Building phonological lexical representations. Phonology, 32(2), 207-239, doi: 10.1017/S0952675715000135",yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_one,24mo,Dutch,native,typical,,,48,,14,,11,0.458333333,,747.56,24.55847569,730.56,762,,31.44,,consonant_misp,,,,,,,,,,,0,no,0.69,,,0.08,,,14,0.571428571,,NA,NA,NA,NA,"boem, bal. poes, pop, duif, doos, teen, tand",yes,1,consonant,onset,yes,Look at the X!,familiar_familiar,onset,360,pre_post_naming_effect,2.5,2,4,photo,white
35,"van der Feest & Fikkert, 2015",2,correct_labial,1,0,"Van der Feest, S. V. H. & Fikkert, P. (2015). Building phonological lexical representations. Phonology, 32(2), 207-239, doi: 10.1017/S0952675715000135",yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_one,20mo,Dutch,native,typical,,,48,,16,,15,0.4375,,626.8,20.5913272,611.8,641.24,,29.44,,correct,,,,,,,,,,,0,no,3.33,,,0.56,,,14,0.571428571,,NA,NA,NA,NA,"boem, bal. poes, pop, duif, doos, teen, tand",yes,0,consonant,onset,yes,Look at the X!,familiar_familiar,onset,360,pre_post_naming_effect,2.5,2,4,photo,white
35,"van der Feest & Fikkert, 2015",2,correct_coronal,1,0,"Van der Feest, S. V. H. & Fikkert, P. (2015). Building phonological lexical representations. Phonology, 32(2), 207-239, doi: 10.1017/S0952675715000135",yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_one,20mo,Dutch,native,typical,,,48,,16,,15,0.4375,,626.8,20.5913272,611.8,641.24,,29.44,,correct,,,,,,,,,,,0,no,3.1,,,0.54,,,14,0.571428571,,NA,NA,NA,NA,"boem, bal. poes, pop, duif, doos, teen, tand",yes,0,consonant,onset,yes,Look at the X!,familiar_familiar,onset,360,pre_post_naming_effect,2.5,2,4,photo,white
35,"van der Feest & Fikkert, 2015",2,misp_labial_place,0,1,"Van der Feest, S. V. H. & Fikkert, P. (2015). Building phonological lexical representations. Phonology, 32(2), 207-239, doi: 10.1017/S0952675715000135",yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_one,20mo,Dutch,native,typical,,,48,,16,,15,0.4375,,626.8,20.5913272,611.8,641.24,,29.44,,consonant_misp,,,,,,,,,,,0,no,-1.3,,,0.2,,,14,0.571428571,,NA,NA,NA,NA,"boem, bal. poes, pop, duif, doos, teen, tand",yes,1,consonant,onset,yes,Look at the X!,familiar_familiar,onset,360,pre_post_naming_effect,2.5,2,4,photo,white
35,"van der Feest & Fikkert, 2015",2,misp_coronal_place,0,1,"Van der Feest, S. V. H. & Fikkert, P. (2015). Building phonological lexical representations. Phonology, 32(2), 207-239, doi: 10.1017/S0952675715000135",yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_one,20mo,Dutch,native,typical,,,48,,16,,15,0.4375,,626.8,20.5913272,611.8,641.24,,29.44,,consonant_misp,,,,,,,,,,,0,no,2.1,,,0.54,,,14,0.571428571,,NA,NA,NA,NA,"boem, bal. poes, pop, duif, doos, teen, tand",yes,1,consonant,onset,yes,Look at the X!,familiar_familiar,onset,360,pre_post_naming_effect,2.5,2,4,photo,white
35,"van der Feest & Fikkert, 2015",2,correct_voiceless,1,0,"Van der Feest, S. V. H. & Fikkert, P. (2015). Building phonological lexical representations. Phonology, 32(2), 207-239, doi: 10.1017/S0952675715000135",yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_one,20mo,Dutch,native,typical,,,48,,16,,15,0.4375,,626.8,20.5913272,611.8,641.24,,29.44,,correct,,,,,,,,,,,0,no,2.16,,,0.41,,,14,0.571428571,,NA,NA,NA,NA,"boem, bal. poes, pop, duif, doos, teen, tand",yes,0,consonant,onset,yes,Look at the X!,familiar_familiar,onset,360,pre_post_naming_effect,2.5,2,4,photo,white
35,"van der Feest & Fikkert, 2015",2,correct_voiced,1,0,"Van der Feest, S. V. H. & Fikkert, P. (2015). Building phonological lexical representations. Phonology, 32(2), 207-239, doi: 10.1017/S0952675715000135",yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_one,20mo,Dutch,native,typical,,,48,,16,,15,0.4375,,626.8,20.5913272,611.8,641.24,,29.44,,correct,,,,,,,,,,,0,no,3.4,,,0.57,,,14,0.571428571,,NA,NA,NA,NA,"boem, bal. poes, pop, duif, doos, teen, tand",yes,0,consonant,onset,yes,Look at the X!,familiar_familiar,onset,360,pre_post_naming_effect,2.5,2,4,photo,white
35,"van der Feest & Fikkert, 2015",2,misp_voiceless,0,1,"Van der Feest, S. V. H. & Fikkert, P. (2015). Building phonological lexical representations. Phonology, 32(2), 207-239, doi: 10.1017/S0952675715000135",yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_one,20mo,Dutch,native,typical,,,48,,16,,15,0.4375,,626.8,20.5913272,611.8,641.24,,29.44,,consonant_misp,,,,,,,,,,,0,no,2,,,0.38,,,14,0.571428571,,NA,NA,NA,NA,"boem, bal. poes, pop, duif, doos, teen, tand",yes,1,consonant,onset,yes,Look at the X!,familiar_familiar,onset,360,pre_post_naming_effect,2.5,2,4,photo,white
35,"van der Feest & Fikkert, 2015",2,misp_voiced,0,1,"Van der Feest, S. V. H. & Fikkert, P. (2015). Building phonological lexical representations. Phonology, 32(2), 207-239, doi: 10.1017/S0952675715000135",yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_one,20mo,Dutch,native,typical,,,48,,16,,15,0.4375,,626.8,20.5913272,611.8,641.24,,29.44,,consonant_misp,,,,,,,,,,,0,no,2.35,,,0.44,,,14,0.571428571,,NA,NA,NA,NA,"boem, bal. poes, pop, duif, doos, teen, tand",yes,1,consonant,onset,yes,Look at the X!,familiar_familiar,onset,360,pre_post_naming_effect,2.5,2,4,photo,white
36,Altvater-Mackensen (2010),1,correct_affricate,1,0,"Altvater-Mackensen, N. (2010). Do manners matter? Asymmetries in the acquisition of manner of articulation features. Doctoral Dissertation, Radboud University Nijmegen. Chapter 5: The perception of obstruents in German toddlers",no,dissertation,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_two,22mo_affricate,German,native,typical,,,36,,24,,9,0.388888889,,671,22.04336399,652.24,686.68,,34.44,,correct,,,,0.539998614,0.646041154,0.134876178,0.138034483,0.018191583,0.019053518,percent_change_pre_post,NA,no,1.72,,,,,-0.22,12,0.666666667,,NA,NA,NA,NA,"Pferde, Pfützen, Fische, Fahnen, Puppen, Pilze",yes,1,consonant,onset,yes,Do you see the X?,familiar_familiar,onset,NA,pre_post,2.5,4,6.5,color_drawing,white
36,Altvater-Mackensen (2010),1,misp_aff_1,0,1,"Altvater-Mackensen, N. (2010). Do manners matter? Asymmetries in the acquisition of manner of articulation features. Doctoral Dissertation, Radboud University Nijmegen. Chapter 5: The perception of obstruents in German toddlers",no,dissertation,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_two,22mo_affricate,German,native,typical,,,36,,24,,9,0.388888889,,671,22.04336399,652.24,686.68,,34.44,,consonant_misp,,,,0.426663542,0.603525576,0.132060508,0.187287649,0.017439978,0.035076664,percent_change_pre_post,NA,no,2.57,,,,,-0.09,12,0.666666667,,NA,NA,NA,NA,"Pferde, Pfützen, Fische, Fahnen, Puppen, Pilze",yes,1,consonant,onset,yes,Do you see the X?,familiar_familiar,onset,NA,pre_post,2.5,4,6.5,color_drawing,white
36,Altvater-Mackensen (2010),1,misp_aff_2,0,1,"Altvater-Mackensen, N. (2010). Do manners matter? Asymmetries in the acquisition of manner of articulation features. Doctoral Dissertation, Radboud University Nijmegen. Chapter 5: The perception of obstruents in German toddlers",no,dissertation,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_two,22mo_affricate,German,native,typical,,,36,,24,,9,0.388888889,,671,22.04336399,652.24,686.68,,34.44,,consonant_misp,,,,0.454273637,0.583390043,0.164027984,0.138213004,0.02690518,0.019102835,percent_change_pre_post,NA,no,2.33,,,,,0.2,12,0.666666667,,NA,NA,NA,NA,"Pferde, Pfützen, Fische, Fahnen, Puppen, Pilze",yes,1,consonant,onset,yes,Do you see the X?,familiar_familiar,onset,NA,pre_post,2.5,4,6.5,color_drawing,white
36,Altvater-Mackensen (2010),1,correct_fricative,1,0,"Altvater-Mackensen, N. (2010). Do manners matter? Asymmetries in the acquisition of manner of articulation features. Doctoral Dissertation, Radboud University Nijmegen. Chapter 5: The perception of obstruents in German toddlers",no,dissertation,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_two,22mo_fricative,German,native,typical,,,36,,24,,9,0.388888889,,671,22.04336399,652.24,686.68,,34.44,,correct,,,,0.486632556,0.628721838,0.117730757,0.110725688,0.013860531,0.012260178,percent_change_pre_post,NA,no,3.25,,,,,0.12,12,0.666666667,,NA,NA,NA,NA,"Pferde, Pfützen, Fische, Fahnen, Puppen, Pilze",yes,1,consonant,onset,yes,Do you see the X?,familiar_familiar,onset,NA,pre_post,2.5,4,6.5,color_drawing,white
36,Altvater-Mackensen (2010),1,misp_fric_1,0,1,"Altvater-Mackensen, N. (2010). Do manners matter? Asymmetries in the acquisition of manner of articulation features. Doctoral Dissertation, Radboud University Nijmegen. Chapter 5: The perception of obstruents in German toddlers",no,dissertation,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_two,22mo_fricative,German,native,typical,,,36,,24,,9,0.388888889,,671,22.04336399,652.24,686.68,,34.44,,consonant_misp,,,,0.541120592,0.68830995,0.092197887,0.180627668,0.00850045,0.032626354,percent_change_pre_post,NA,no,2.54,,,,,0.02,12,0.666666667,,NA,NA,NA,NA,"Pferde, Pfützen, Fische, Fahnen, Puppen, Pilze",yes,1,consonant,onset,yes,Do you see the X?,familiar_familiar,onset,NA,pre_post,2.5,4,6.5,color_drawing,white
36,Altvater-Mackensen (2010),1,misp_fric_2,0,1,"Altvater-Mackensen, N. (2010). Do manners matter? Asymmetries in the acquisition of manner of articulation features. Doctoral Dissertation, Radboud University Nijmegen. Chapter 5: The perception of obstruents in German toddlers",no,dissertation,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_two,22mo_fricative,German,native,typical,,,36,,24,,9,0.388888889,,671,22.04336399,652.24,686.68,,34.44,,consonant_misp,,,,0.489846991,0.755155632,0.171109375,0.127823639,0.029278418,0.016338883,percent_change_pre_post,NA,no,5.09,,,,,0.3,12,0.666666667,,NA,NA,NA,NA,"Pferde, Pfützen, Fische, Fahnen, Puppen, Pilze",yes,1,consonant,onset,yes,Do you see the X?,familiar_familiar,onset,NA,pre_post,2.5,4,6.5,color_drawing,white
36,Altvater-Mackensen (2010),1,correct_stop,1,0,"Altvater-Mackensen, N. (2010). Do manners matter? Asymmetries in the acquisition of manner of articulation features. Doctoral Dissertation, Radboud University Nijmegen. Chapter 5: The perception of obstruents in German toddlers",no,dissertation,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_two,22mo_stop,German,native,typical,,,36,,24,,9,0.388888889,,671,22.04336399,652.24,686.68,,34.44,,correct,,,,0.498454841,0.629365865,0.16746235,0.175746788,0.028043639,0.030886934,percent_change_pre_post,NA,no,1.71,,,,,-0.19,12,0.666666667,,NA,NA,NA,NA,"Pferde, Pfützen, Fische, Fahnen, Puppen, Pilze",yes,1,consonant,onset,yes,Do you see the X?,familiar_familiar,onset,NA,pre_post,2.5,4,6.5,color_drawing,white
36,Altvater-Mackensen (2010),1,misp_stop_1,0,1,"Altvater-Mackensen, N. (2010). Do manners matter? Asymmetries in the acquisition of manner of articulation features. Doctoral Dissertation, Radboud University Nijmegen. Chapter 5: The perception of obstruents in German toddlers",no,dissertation,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_two,22mo_stop,German,native,typical,,,36,,24,,9,0.388888889,,671,22.04336399,652.24,686.68,,34.44,,consonant_misp,,,,0.49675578,0.650833123,0.162950563,0.187581473,0.026552886,0.035186809,percent_change_pre_post,NA,no,1.91,,,,,-0.27,12,0.666666667,,NA,NA,NA,NA,"Pferde, Pfützen, Fische, Fahnen, Puppen, Pilze",yes,1,consonant,onset,yes,Do you see the X?,familiar_familiar,onset,NA,pre_post,2.5,4,6.5,color_drawing,white
36,Altvater-Mackensen (2010),1,misp_stop_2,0,1,"Altvater-Mackensen, N. (2010). Do manners matter? Asymmetries in the acquisition of manner of articulation features. Doctoral Dissertation, Radboud University Nijmegen. Chapter 5: The perception of obstruents in German toddlers",no,dissertation,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_two,22mo_stop,German,native,typical,,,36,,24,,9,0.388888889,,671,22.04336399,652.24,686.68,,34.44,,consonant_misp,,,,0.512483585,0.632557406,0.152508946,0.160033669,0.023258978,0.025610775,percent_change_pre_post,NA,no,1.08,,,,,-0.2,12,0.666666667,,NA,NA,NA,NA,"Pferde, Pfützen, Fische, Fahnen, Puppen, Pilze",yes,1,consonant,onset,yes,Do you see the X?,familiar_familiar,onset,NA,pre_post,2.5,4,6.5,color_drawing,white
36,Altvater-Mackensen (2010),2,correct_fricative,1,0,"Altvater-Mackensen, N. (2010). Do manners matter? Asymmetries in the acquisition of manner of articulation features. Doctoral Dissertation, Radboud University Nijmegen. Chapter 5: The perception of obstruents in German toddlers",no,dissertation,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_two,25mo_fricative,German,native,typical,,,18,,10,,2,0.388888889,,762,25.03285151,748.56,775,,26.44,,correct,,,,0.567726739,0.821912958,0.112137988,0.128494028,0.012574928,0.016510715,percent_change_pre_post,NA,no,5.738608964,,,,,0.396555307,12,0.5,,NA,NA,NA,NA,"Ballon, Biene, Gabel, Fahrrad, Elefant, Affe",yes,1,consonant,onset/medial,yes,Do you see the X?,familiar_novel,novel,NA,pre_post,3,4,7,color_drawing,white
36,Altvater-Mackensen (2010),2,misp_fric,0,1,"Altvater-Mackensen, N. (2010). Do manners matter? Asymmetries in the acquisition of manner of articulation features. Doctoral Dissertation, Radboud University Nijmegen. Chapter 5: The perception of obstruents in German toddlers",no,dissertation,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_two,25mo_fricative,German,native,typical,,,18,,10,,2,0.388888889,,762,25.03285151,748.56,775,,26.44,,consonant_misp,,,,0.647106187,0.725397856,0.153159481,0.17683365,0.023457827,0.03127014,percent_change_pre_post,NA,no,1.021044904,,,,,0.033458086,12,0.5,,NA,NA,NA,NA,"Ballon, Biene, Gabel, Fahrrad, Elefant, Affe",yes,1,consonant,onset/medial,yes,Do you see the X?,familiar_novel,novel,NA,pre_post,3,4,7,color_drawing,white
36,Altvater-Mackensen (2010),2,correct_stop,1,0,"Altvater-Mackensen, N. (2010). Do manners matter? Asymmetries in the acquisition of manner of articulation features. Doctoral Dissertation, Radboud University Nijmegen. Chapter 5: The perception of obstruents in German toddlers",no,dissertation,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_two,25mo_stop,German,native,typical,,,18,,10,,2,0.388888889,,762,25.03285151,748.56,775,,26.44,,correct,,,,0.596701056,0.644701754,0.120020911,0.153571275,0.014405019,0.023584137,percent_change_pre_post,NA,no,0.724684987,,,,,-0.040594992,12,0.5,,NA,NA,NA,NA,"Ballon, Biene, Gabel, Fahrrad, Elefant, Affe",yes,1,consonant,onset/medial,yes,Do you see the X?,familiar_novel,novel,NA,pre_post,3,4,7,color_drawing,white
